id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
10497,True,Tehran,Sunday 06AM,"SONY XPERIA ION
 فروش گوشی موبایل سونی اکسپریا آیون بسیار تمیز و در حد نو - بدون هیچ گونه ایراد - دارای کارتن نو

قیمت : 300 هزار تومان مقطوع
تلفن تماس :$NUM

شبکه 2G شبکه 3G
سیم کارت میکرو سیم کارت
ابعاد 133x68x10.8 میلیمتر (5.24x2.68x0.43 اینچ)
صفحه نمایش - LED-backlit LCD, صفحه نمایش لمسی خازنی, با 16 میلیون رنگ - 720x1280 پیکسل$NUMاینچ (در حدود 323 پیکسل در هر اینچ)
کارت حافظه داخل دستگاه :
13.2 گیگابایت (12.9 گیگابایت در دسترس کاربر), 1 گیگابایت RAM
دوربین  اصلی   : 12 مگاپیکسل, 4000x3000 پیکسل, فوکوس اتوماتیک, فلش LED - فیلم برداری 1080p با سرعت 30 فریم در ثانیه
دوربین ثانوی : 1.3 مگاپیکسل, فیلم برداری 720p با سرعت 30 فریم در ثانیه
سیستم عامل اندروید, نسخه 4.1",2,NA,web,300000,سونی اکسپریا آیون  XPERIA ION - در حد نو,NA,NA
10521,True,Tehran,Sunday 03PM,"iphone 5s 16gig lla
این گوشی از اول دست خودم بوده و بسیار تمیز میباشد و از ابتدا هم ضربه گیر و گلس داشته
اصلاً با این گوشی بازی نشده و زیاد استفاده نکردم
یک هفته هم مهلت تست میدم
واقعاً گوشی در حدی است.",3,NA,mobile,1000000,گوشی آیفون 5s بسیار تمیز,NA,NA
10558,True,Tehran,Friday 06AM,گوشی قیمتش مقتوع مقتوع چون خیلی تمیزه و 2ماه کار کرده با گلس خوب 1 قاب تقدیم میکنم. گوشی 16 گیگ بدون گارانتی. فقط فروش,1,NA,mobile,600000,گوشی سامسونگ گلکسی j5 2016,NA,NA
10562,True,Tehran,Tuesday 07PM,گوشی کم کارکردبسیارسالم وسلامت خروجی تلوزیون هم داره کارتن وهمه چی کامل,3,NA,mobile,150000,نوکیاn96,NA,NA
10574,True,Shiraz,Tuesday 04AM,"موبایل تک سیم کارت
طرح ماشین کیفیت عالی
بسیار لوکس 
موبایلی خاص برای آدمهای خاص
یک موبایل کامل مثل همه گوشیهای دیگر
دارای حافظه داخلی 
بلوتوث
پخش mp3
رادیو
دفترچه تلفن و......",3,NA,mobile,100000,موبایل طرح ماشین کیفیت عالی,NA,NA
10848,False,Tehran,Wednesday 04PM,گوشی فروشی کمتر از یک ماه کارکرد,3,NA,mobile,2000000,هو ا وی mate7,NA,NA
10918,False,Karaj,Thursday 09AM,۳۲گیگ...دوسیم کارت..سالمه سالم...ی کوچولو بقلش خورده زمین,1,NA,mobile,1100000,s6 samsung,NA,NA
11082,True,Tehran,Sunday 06AM,"قیمت مقطوع 
تعویض نداریم
گارانتی از اول نداشته
دو سیم
چینی نیست کره ای هست
تمیز بدون خط یا خش سالم
رنگ قرمز یا زرشکی مقاوم ترین در بین رنگای دیگه
لوازم کامل شارژر usb هندزفری
اندروید 6
دارای محافظ صفحه نمایش شیشه ای
دارای قاب ژله ای تیره",2,NA,mobile,900000,lg g4 ساخت کره دو سیم,NA,NA
11125,True,Shiraz,Sunday 02PM,"اس ٧ ادج سیلور
در حد آک
اینتر
٣٢ گیگ
٢سیم
با کاور و گلس
هندزفری استفاده نشده
با هندزفری بیسیم باکیفیت الجی مدل 1100 با گارانتی ٦ماهه و رنگ سیلور (٥٠٠ قیمتشه ) 

* جداگانه گوشی رو فروش ندارم ولی هندزفری رو چرا 
* تعویض فقط با آیفون ترجیحا ٦اس و ٦اس پلاس گری 

** فقط فقط مسیج و تلگرام .، تماس پاسخگو نیستم **",2,NA,mobile,2150000,s7 edge silver +.....,NA,NA
11188,False,Karaj,Thursday 08AM,"با صفر مو نمیزنه،٥ماهه دستمه با فاکتور خرید،تمام وسایل ها اکبند،ی خط هم نداره همون صفره،یه هزار تومنی پایین نمیام مشتری واقعی تماس بگیره،عکس در تلگرام
یا عی",0,NA,mobile,1850000,6s 16gig sefr,NA,NA
11281,True,Shiraz,Friday 01AM,گوشی سامسونگG5سالم،با اندروید5و1دوبین پشت13جلو8صحفه نمایش ال ای دی و قیمت درج شده مقطوع,2,NA,mobile,30000,گوشی موبایل سامسونگ G5,NA,NA
11296,False,Mashhad,Saturday 02PM,"دارای کارتن،هندز فری،قیمت 130،لطفا بعد ظهر تماس یا پیام بدید.
با تشکر از سایت دیوار",2,NA,mobile,120000,گوشی s7262,NA,NA
11348,True,Tehran,Monday 02PM,"فقط تماس پاسخگو هستم.
اس ندید.
اریکسون مدل A1018s کاملا سالم و تمیز میباشد از هر لحاظ.
همه نوع سیم کارتی جواب میده.
بهمراه باطری و شارژر.
رنگش تقریبا بادمجونیه.
تقریبا برای ۱۷ سال پیشه.
قیمت مقطوعه مقطوع.",3,NA,mobile,90000,گوشی عطیقه,NA,NA
11357,False,Shiraz,Monday 05AM,رنگ سفید نو نو 2 ماه کارکرده 8گیگ حافظه داخلی و 4G میباشد.,0,NA,mobile,200000,گوشی موبایل  galaxy j1 mini,NA,NA
11498,False,Karaj,Saturday 08PM,تو جیبم بوده به ال سی دیش فشار اومده شکسته گوشی سالمه قیمتش توافقی با گوشیم میزنم,0,NA,mobile,-1,سونیz4 طرح,NA,NA
11668,True,Tehran,Sunday 01PM,"گوشی ساده بلک بری مدل 9300 برای اون دسته از دوستایی که هم میخوان گوشیشون ساده باشه هم شیک باشه 
کیفت صدا و سرعت برقراری تماس عالی مدت شارژدهی 3 روز تا 4 روز
بدون خط و خش فقط یک خال بسیار کوچک که اگر دقت کنید میبینید
داخل جعبه هم یک sd card 2G با هدفون آک هست",3,NA,web,200000,گوشی blackberry curve 9300(کارکرد 7 ماه),NA,NA
11692,True,Isfahan,Wednesday 01PM,گوشی سامسونگ j7فورجی بسیار تمیز هیچی خط خش نداره گوشی ویلاشهر برای هماهنگی تماس بگیرید پیامک پاسخگونیستم ممنون.,0,NA,mobile,700000,گوشیj7فورجی,NA,NA
11716,True,Tehran,Friday 01PM,آیفون 6رنگ گلد 16گیگ lla تمیز چند تا خط ریز داره نه ضربه لوازم کامل,3,NA,mobile,1350000,آیفون 6گلد 16گیگ,NA,NA
11813,True,Shiraz,Wednesday 02PM,"فروش گوشی galaxy s6دوماه کارکرد تمیییز همراه با دوبک کاور یکی ژله‌ای ویکی طرح‌دار زیبا وandroid6.....


با note5هم تعویض میکنم
باتشکر از عوامل دیوار",5,NA,mobile,1250000,galaxy s6 gold تعویض با note5,NA,NA
11998,False,Karaj,Friday 12PM,گوشیه خوبه ولی من چون میخوام گوشی مدل بالاتر بخرم میخوام بفروشم,1,NA,mobile,300000,گوشی سامسونگ گلگسی کور2,NA,NA
12062,False,Mashhad,Saturday 07AM,ﺳﺎﻟﻢ ﻭﺑﺴﻴﺎﺭﺗﻤﻴﺰ,0,NA,mobile,180000,htc cha cha,NA,NA
12153,True,Tehran,Tuesday 03AM,"گوشی ٥ ماه کارکرده، LLA هست،رنگ خاکسترىGray
فوق العاده سالم و تمیز
یه خال روى گوشى پیدا نمیکنید،
داراى جعبه،شارژر اصلى،هندزفرى پلمب و استفاده نشده،گلس و کاور
قیمت رو خیلی خوب گذاشتم،مقطوع
معاوضه ندارم،فقط فروش
لطفا در صورت امکان فقط در تلگرام پیام بدید،ممنون",0,NA,mobile,2250000,آیفون 6s plus 64gig Gray,NA,NA
12233,True,Mashhad,Sunday 09AM,سلام.گوشی گلکسی استار پلاس دو سیم کارته بسیار تمیز و کم کار اندروید$NUMکیت کت صفحه. 4اینچی با مهلت تست.تلگرامم هستم.تخفیف جزئی پای معامله.تشکر,1,NA,mobile,150000,سامسونگ گلکسی,NA,NA
12245,True,Isfahan,Monday 03AM,گوشی سامسونگ گلکسی تمیز با گارد وضد ضربه,3,NA,mobile,200000,گوشی موبایل سامسونگ گلگسی.Style,NA,NA
12309,True,Isfahan,Wednesday 03AM,"یک عدد گوشی آیفون 6اس ۶۴ 
بهترین رنگ گلد 
LLA
بسیار تمیز و کم کار فروش فقط به صورت نقد 
گوشی اصلی و بدون خط و خش 
اس ام اس جواب نمی دهم
 فقط تماس بگیرید 
تخفیف اصلا ندارد",1,NA,mobile,2030000,اپل ۶ اس ۶۴ گلد درحد آک LLA,NA,NA
12380,True,Ahvaz,Wednesday 07PM,"سلام.
گوشی کاملا سالم و در حد اک هست.
با قابلیت پشتیبانی از 4G
قیمت تخفیف نداره سوال نکنید
تلگرام و لاین هم در خدمتم.
توضیحات و مشخصات گوشی رو هم از توی سایت دیجی کالا ببینید.
8 ماه هم گارانتی داره.",0,NA,mobile,300000,گوشی موبایل هواوی G620 با قابلیت 4G,NA,NA
12494,False,Mashhad,Friday 04PM,۵ماه خرید.بدون هیچ گونه خط و خش.گارانتی ۱۲ ماه پرشین سلوکام.گلد.۶۴ گیگ,3,NA,mobile,2100000,گوشی آیفون 6s 64g gold,NA,NA
12537,True,Karaj,Friday 04PM,"گوشی دارای هنذفیری و شارژر میباشد.
دارای خط و خش و اختلال در میکروفون که باعث کم شدن صدا میشود ولی برای استفاده سالم میباشد",2,NA,mobile,350000,i phone$NUMg black,NA,NA
12861,True,Kermanshah,Tuesday 09AM,"سلام گوشی در حد اک میباشد بدون خط و خش و هرگونه ایراد, لوازمش تکمیله فقط هنذفری نداره مشخصاتش:دوربین 5فول اچ دی.تک سیم کارت.تریجی.فقط اس و تلگرام جوابگوم.باتشکراز دیوار",3,NA,mobile,220000,سونی ایکسپریا j,NA,NA
13238,False,Isfahan,Saturday 03PM,"سلام گوشی همه چیزش کامل و سالمه فقط همین ضربه هایی که عکسشا گزاشتم هست ٤جی 
معاوضه هم با گوشی خوب دارم 
مقداری که سر میخواهید یا میدید را پیام کنید",3,NA,mobile,950000,نوت ٤  ٣٢گیگ ٤جی,NA,NA
13406,True,Shiraz,Saturday 08PM,"باسلام ٢تاگوشی اندرویداروزن وخوب واسه تودست
اچ تی سی والدفایر ۶۵ فقط باطریش یه کم ضعیفه
گوشی دیمو٧۵ مشخصاتش توعکس هست واضح و مشخصه نیازبه باطری داره وصفحش شکسته اماتاچ وال سی دی سالم وکارمیکنه هیچ مشکلی نداره
باتشکرازمدیریت برنامه خوب دیوار",3,NA,mobile,-1,دوگوشی اندرویدحتمابخونید,NA,NA
13679,True,Shiraz,Friday 01PM,نوکیا ایکس دو سیم مشکی. باطری کاملا نو. چند روزه گرفتم ۳۵ تومان. با یک سال گارانتی. خش رو قابش هست ولی صفحه بدون حتی ی خش. 3g هم هست.,1,NA,mobile,140000,نوکیا x,NA,NA
13730,True,Tehran,Wednesday 09PM,گوشی سالم تضمینی فقط گوشه سمت راست یکم ضربه خورده،لوازم کامل،یک قاب اورجینال iface،تخفیفم میدم.فروش فوری.تعویض هم نمیشه.باطری باید تعویض بشه.,4,NA,mobile,460000,گوشی سامسونگ گلکسی S4,NA,NA
13817,True,Karaj,Saturday 04AM,توضیحات بیشتر تماس یا پیام بدید فقط اینکه زیرقیمت زدم سریع بفروشم,3,NA,mobile,440000,s(4)تمیز,NA,NA
13871,True,Tehran,Sunday 01AM,"گوشی از هر جهت سالم است
تنها ایرادش این است که موقع شماره گیری عدد صفر را باید چند بار فشار بدهید
گوشی را به جایی نشان ندادم، تعمیر نشده
آکبند آکبند هست و به همین صورت فروخته می رسد",4,NA,web,-1,Nokia Lumia 720,NA,NA
13947,True,Tehran,Sunday 01PM,گوشی در حد نونو بدونه گوچکترین خطو خش ازهرنظرم عالی عالی وبشرطه ios 10.1 lla رنگشم سیلوره,0,NA,mobile,2000000,6s 16g plas,NA,NA
13998,True,Kermanshah,Wednesday 04PM,"اصلی و تضمینی
کارتون و شارژر داره و هندزفریش هنوز باز نشده .
دوربین ۱۳ فول اچ دی 
دوربین ۵ فول اچ دی 
اندروید ۶
دارای حسگر اثرانگشت 
فقط یه خش کوچولو داره که بخاطر ش یه تخفیف جزعی میدم.
معاوضه فقط و فقط با الجی جی۵
باتشکر از دیوار",3,NA,mobile,950000,گوشی سامسونگ A5 2016,NA,NA
14032,True,Tehran,Tuesday 09AM,"گوشى ٣ ماه کار کرده، کاملا تمیز و در حد، یکى ٢ تا نقطه زیر گوشى هست که اگه دقت نکنید معلوم نیست،درخواست تخفیف لطفا نکنید چون بسته به کیفیت قیمت رو عالى دادم.
تلفن تماس:$NUM",3,NA,mobile,1300000,Iphone 6 16GB,NA,NA
14180,False,Isfahan,Wednesday 08AM,گوشی نو هست عالی تازه خریدم با اپل 5معاوضه میکنم,0,NA,mobile,700000,گوشی هاواییp8,NA,NA
14201,True,Kermanshah,Friday 06PM,ایفون٦اس، ١٢٨گیگ حافظه داخلی،بدون خط و خش،سیلور،قیمت مناسب گزاشتم لطفاً تقاضای تخفیف نکنید,1,NA,mobile,2610000,ایفون ٦اس ١٢٨ گیگ,NA,NA
14231,True,Ahvaz,Wednesday 09AM,"آیفون 6 اس 128 گیگ ، آمریکا LLA کالیفورنیا
رنگ رُزگلد
دو هفته کار کرده . در حد آک آک و لوازم پلميريريريايتيتي",3,NA,mobile,2590000,iphone 6s 128,NA,NA
14301,True,Qom,Thursday 02PM,تعویض یا فروش گوشی جی فایو فورجی مشکی رنگ تمیز با کارتن و وسایل اصلی تعویض فقط با ایفون فور اس یا اس تری یا اس فور قیمت تعویض ۵۰۰ و فروش ۴۸۰نقد لطفا فقط پیام بدید یاعلی,0,NA,mobile,480000,تعویض یا فروش گوشی جی فایو فورجی,NA,NA
14302,True,Qom,Monday 07PM,بدون خط و خش و در حد آک.... رنگ گری و 16 گیک.... بسیار سالم ورژن 10.2 و همراه با دو تا قاب زیبا.... عکس در تلگرام و قیمت توافقی,0,NA,mobile,-1,apple 6,NA,NA
14608,True,Qom,Monday 09AM,"لوازم جانبی تکمیل
بدون کوچکترین خط و خش واقعا در حد
به شرط اصل ، سالم و بدون هیچگونه عیب
تعویض ندارم 
فقط پیامک",1,NA,mobile,870000,Iphone 5s16 gray,NA,NA
14721,True,Shiraz,Sunday 06PM,گوشیHuawei-y520که گوشی درحدنو هست وهنوزدست تعمیرکارنیفتاده قیمت مقطوع$NUM,0,NA,mobile,145000,گوشی Huawei-y520,NA,NA
14908,False,Shiraz,Monday 09AM,"رم1
4هسته ای
دوربین5
جلو2
5اینچ
از اول ضدخش و کاور روش بوده 7ماه کارکرد",0,NA,mobile,270000,گوشی هواویg610عالی,NA,NA
14935,True,Tehran,Sunday 01PM,s6 edge نو نو بدون خط و خش سالم سالم فوری فروشی,0,NA,mobile,1500000,سامسونگ  s6 edge 32 گلد,NA,NA
15083,True,Mashhad,Wednesday 11AM,نو یه هفته کار خیلی تمیز قیمت الان بازار ۶۰۰ فقط بخاطر که پولشو کار دارم,0,NA,mobile,550000,4x.G4,NA,NA
15189,True,Mashhad,Sunday 04PM,"گوشی بدون هیچ ضرب خوردگی و خش با سی پی یو هشت هسته و تری جی و دو سیم کارت
شارژر اصلی و گلس عالی و یک گلس اضافه و قاب آی فیس سبز رنگ
فقط هندزفری اصلیش ی گوشش قعطه براهمین کم کردم",3,NA,mobile,500000,htc desire 816G,NA,NA
